NOC,Event,Influence
RUS,Athletics Women's 400 metres,0.002570694087403599
RUS,Athletics Women's Discus Throw,0.005141388174807198
RUS,Athletics Women's Pole Vault,0.012853470437017995
RUS,Basketball Women's Basketball,0.005141388174807198
RUS,Boxing Men's Light-Flyweight,0.005141388174807198
RUS,Boxing Men's Super-Heavyweight,0.002570694087403599
RUS,"Canoeing Men's Canadian Doubles, 1,000 metres",0.005141388174807198
RUS,"Canoeing Men's Canadian Doubles, 500 metres",0.005141388174807198
RUS,"Cycling Women's Road Race, Individual",0.005141388174807198
RUS,Diving Women's Springboard,0.005141388174807198
RUS,Diving Women's Synchronized Platform,0.002570694087403599
RUS,"Fencing Men's Foil, Team",0.005141388174807198
RUS,Gymnastics Women's Individual All-Around,0.010282776349614395
RUS,Judo Men's Half-Middleweight,0.007712082262210797
RUS,Judo Men's Lightweight,0.005141388174807198
RUS,Judo Men's Middleweight,0.002570694087403599
RUS,Judo Women's Heavyweight,0.002570694087403599
RUS,Rowing Men's Quadruple Sculls,0.002570694087403599
RUS,"Shooting Men's Air Pistol, 10 metres",0.005141388174807198
RUS,"Shooting Men's Free Pistol, 50 metres",0.005141388174807198
RUS,"Shooting Men's Running Target, 10 metres",0.005141388174807198
RUS,Shooting Men's Trap,0.005141388174807198
RUS,"Shooting Women's Air Rifle, 10 metres",0.005141388174807198
RUS,Swimming Women's 200 metres Backstroke,0.005141388174807198
RUS,Weightlifting Men's Heavyweight,0.010282776349614395
RUS,Weightlifting Women's Heavyweight,0.010282776349614395
RUS,Weightlifting Women's Light-Heavyweight,0.005141388174807198
RUS,"Wrestling Men's Featherweight, Freestyle",0.007712082262210797
RUS,"Wrestling Men's Featherweight, Greco-Roman",0.007712082262210797
RUS,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.007712082262210797
RUS,"Wrestling Men's Middleweight, Freestyle",0.010282776349614395
RUS,"Wrestling Women's Heavyweight, Freestyle",0.007712082262210797
SLO,Athletics Women's 800 metres,0.037037037037037035
SLO,Judo Women's Half-Middleweight,0.1111111111111111
SLO,Sailing Mixed One Person Dinghy,0.037037037037037035
SUI,Beach Volleyball Men's Beach Volleyball,0.018867924528301886
SUI,Cycling Men's Madison,0.018867924528301886
SUI,Cycling Women's Individual Time Trial,0.03773584905660377
SUI,"Fencing Men's epee, Individual",0.018867924528301886
SUI,Triathlon Men's Olympic Distance,0.018867924528301886
SVK,"Canoeing Men's Kayak Fours, 1,000 metres",0.1
SVK,"Canoeing Women's Kayak Singles, Slalom",0.06666666666666667
SVK,Judo Men's Half-Lightweight,0.03333333333333333
SVK,"Shooting Men's Air Rifle, 10 metres",0.03333333333333333
SWE,Athletics Men's High Jump,0.015873015873015872
SWE,Athletics Men's Triple Jump,0.015873015873015872
SWE,Athletics Women's Heptathlon,0.015873015873015872
SWE,"Equestrianism Mixed Jumping, Team",0.015873015873015872
SWE,Sailing Women's Two Person Dinghy,0.015873015873015872
SWE,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.015873015873015872
SYR,Boxing Men's Heavyweight,0.5
THA,Boxing Men's Bantamweight,0.03125
THA,Boxing Men's Light-Welterweight,0.0625
THA,Boxing Men's Middleweight,0.03125
THA,Taekwondo Women's Flyweight,0.125
THA,Weightlifting Women's Featherweight,0.0625
THA,Weightlifting Women's Flyweight,0.0625
THA,Weightlifting Women's Heavyweight,0.03125
TPE,Archery Men's Team,0.02631578947368421
TPE,Archery Women's Team,0.05263157894736842
TPE,Taekwondo Men's Featherweight,0.05263157894736842
TTO,Swimming Men's 200 metres Individual Medley,0.1
TUR,Athletics Men's Hammer Throw,0.017543859649122806
TUR,Boxing Men's Light-Flyweight,0.017543859649122806
TUR,Taekwondo Men's Welterweight,0.017543859649122806
TUR,Weightlifting Men's Middleweight,0.03508771929824561
TUR,Weightlifting Women's Flyweight,0.03508771929824561
TUR,"Wrestling Men's Heavyweight, Greco-Roman",0.03508771929824561
TUR,"Wrestling Men's Super-Heavyweight, Freestyle",0.03508771929824561
TUR,"Wrestling Men's Welterweight, Greco-Roman",0.017543859649122806
UAE,Shooting Men's Double Trap,0.5
UKR,Archery Men's Team,0.007462686567164179
UKR,Athletics Women's 100 metres Hurdles,0.007462686567164179
UKR,Athletics Women's 400 metres Hurdles,0.007462686567164179
UKR,Athletics Women's High Jump,0.007462686567164179
UKR,"Canoeing Women's Kayak Fours, 500 metres",0.007462686567164179
UKR,"Fencing Men's Sabre, Individual",0.007462686567164179
UKR,Gymnastics Men's Parallel Bars,0.014925373134328358
UKR,Handball Women's Handball,0.007462686567164179
UKR,Judo Men's Half-Middleweight,0.014925373134328358
UKR,Rhythmic Gymnastics Women's Individual,0.022388059701492536
UKR,Rowing Men's Quadruple Sculls,0.007462686567164179
UKR,Sailing Mixed Skiff,0.007462686567164179
UKR,Sailing Women's Three Person Keelboat,0.007462686567164179
UKR,"Shooting Women's Air Pistol, 10 metres",0.014925373134328358
UKR,Swimming Men's 100 metres Butterfly,0.007462686567164179
UKR,Trampolining Men's Individual,0.007462686567164179
UKR,Weightlifting Men's Heavyweight,0.014925373134328358
UKR,Weightlifting Women's Middleweight,0.007462686567164179
UKR,"Wrestling Men's Welterweight, Freestyle",0.014925373134328358
UKR,"Wrestling Women's Flyweight, Freestyle",0.014925373134328358
USA,Athletics Men's 200 metres,0.006570302233902759
USA,Athletics Men's 4 x 400 metres Relay,0.005256241787122208
USA,Athletics Men's High Jump,0.002628120893561104
USA,Athletics Men's Long Jump,0.005256241787122208
USA,Athletics Men's Marathon,0.002628120893561104
USA,Athletics Women's 100 metres,0.003942181340341655
USA,Athletics Women's 200 metres,0.006570302233902759
USA,Athletics Women's Marathon,0.001314060446780552
USA,Beach Volleyball Women's Beach Volleyball,0.00788436268068331
USA,Boxing Men's Light-Heavyweight,0.001314060446780552
USA,Boxing Men's Middleweight,0.001314060446780552
USA,"Canoeing Women's Kayak Singles, Slalom",0.001314060446780552
USA,Cycling Men's Individual Time Trial,0.002628120893561104
USA,"Equestrianism Mixed Jumping, Individual",0.002628120893561104
USA,"Equestrianism Mixed Jumping, Team",0.003942181340341655
USA,"Fencing Women's Sabre, Individual",0.006570302233902759
USA,Gymnastics Men's Horizontal Bar,0.003942181340341655
USA,Gymnastics Men's Individual All-Around,0.002628120893561104
USA,Gymnastics Men's Team All-Around,0.002628120893561104
USA,Gymnastics Women's Balance Beam,0.00788436268068331
USA,Gymnastics Women's Horse Vault,0.003942181340341655
USA,Gymnastics Women's Individual All-Around,0.00788436268068331
USA,Gymnastics Women's Uneven Bars,0.005256241787122208
USA,Judo Men's Lightweight,0.001314060446780552
USA,Rowing Men's Coxed Eights,0.002628120893561104
USA,Rowing Women's Coxed Eights,0.005256241787122208
USA,Sailing Mixed Multihull,0.001314060446780552
USA,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.002628120893561104
USA,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.002628120893561104
USA,Swimming Men's 100 metres Butterfly,0.006570302233902759
USA,Swimming Men's 200 metres Breaststroke,0.002628120893561104
USA,Swimming Men's 200 metres Freestyle,0.005256241787122208
USA,Swimming Women's 100 metres Backstroke,0.006570302233902759
USA,Swimming Women's 400 metres Individual Medley,0.005256241787122208
USA,Synchronized Swimming Women's Duet,0.001314060446780552
USA,Synchronized Swimming Women's Team,0.001314060446780552
USA,Taekwondo Men's Welterweight,0.002628120893561104
USA,Taekwondo Women's Featherweight,0.002628120893561104
USA,Tennis Men's Singles,0.001314060446780552
USA,Triathlon Women's Olympic Distance,0.002628120893561104
USA,"Wrestling Men's Light-Heavyweight, Freestyle",0.002628120893561104
USA,"Wrestling Women's Flyweight, Freestyle",0.002628120893561104
USA,"Wrestling Women's Middleweight, Freestyle",0.002628120893561104
UZB,Boxing Men's Bantamweight,0.04081632653061224
UZB,"Wrestling Men's Heavyweight, Freestyle",0.04081632653061224
UZB,"Wrestling Men's Middleweight, Greco-Roman",0.02040816326530612
VEN,Taekwondo Women's Heavyweight,0.09090909090909091
VEN,Weightlifting Men's Featherweight,0.09090909090909091
ZIM,Swimming Women's 100 metres Backstroke,0.5
ZIM,Swimming Women's 200 metres Backstroke,0.0
ZIM,Swimming Women's 200 metres Individual Medley,0.25
MAR,Athletics Men's Marathon,0.06666666666666667
AFG,Taekwondo Men's Flyweight,0.5
ALG,Judo Men's Middleweight,0.07692307692307693
ALG,Judo Women's Half-Lightweight,0.07692307692307693
ARG,Cycling Men's Madison,0.03333333333333333
ARG,Judo Women's Extra-Lightweight,0.06666666666666667
ARM,Boxing Men's Lightweight,0.045454545454545456
ARM,Weightlifting Men's Light-Heavyweight,0.045454545454545456
ARM,Weightlifting Men's Lightweight,0.045454545454545456
ARM,"Wrestling Men's Featherweight, Greco-Roman",0.045454545454545456
ARM,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.045454545454545456
AUS,Athletics Men's 50 kilometres Walk,0.00949367088607595
AUS,Athletics Men's Pole Vault,0.0031645569620253164
AUS,Athletics Women's 100 metres Hurdles,0.006329113924050633
AUS,"Canoeing Men's Canadian Singles, Slalom",0.0031645569620253164
AUS,"Canoeing Men's Kayak Singles, 1,000 metres",0.0031645569620253164
AUS,"Canoeing Women's Kayak Fours, 500 metres",0.0031645569620253164
AUS,"Canoeing Women's Kayak Singles, Slalom",0.00949367088607595
AUS,Rowing Men's Double Sculls,0.0031645569620253164
AUS,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0031645569620253164
AUS,Swimming Men's 200 metres Breaststroke,0.0031645569620253164
AUS,Swimming Women's 200 metres Individual Medley,0.006329113924050633
AUS,Swimming Women's 400 metres Individual Medley,0.0031645569620253164
AUT,"Canoeing Women's Kayak Singles, Slalom",0.038461538461538464
AUT,Judo Men's Extra-Lightweight,0.038461538461538464
AUT,Swimming Women's 100 metres Breaststroke,0.038461538461538464
AZE,Boxing Men's Featherweight,0.017543859649122806
AZE,Judo Men's Half-Heavyweight,0.03508771929824561
AZE,Judo Men's Lightweight,0.03508771929824561
AZE,"Wrestling Men's Featherweight, Greco-Roman",0.03508771929824561
AZE,"Wrestling Men's Heavyweight, Freestyle",0.05263157894736842
AZE,"Wrestling Men's Lightweight, Greco-Roman",0.017543859649122806
AZE,"Wrestling Women's Flyweight, Freestyle",0.05263157894736842
BAH,Athletics Men's Triple Jump,0.08333333333333333
BEL,Athletics Women's 4 x 100 metres Relay,0.02857142857142857
BEL,Athletics Women's High Jump,0.02857142857142857
BLR,Athletics Men's Decathlon,0.013157894736842105
BLR,Athletics Women's Hammer Throw,0.013157894736842105
BLR,"Canoeing Men's Canadian Doubles, 1,000 metres",0.02631578947368421
BLR,"Canoeing Men's Kayak Fours, 1,000 metres",0.013157894736842105
BLR,Weightlifting Men's Heavyweight,0.013157894736842105
BLR,Weightlifting Women's Featherweight,0.013157894736842105
BLR,"Wrestling Men's Middleweight, Freestyle",0.013157894736842105
BLR,"Wrestling Men's Welterweight, Greco-Roman",0.013157894736842105
BRA,Athletics Women's Long Jump,0.008695652173913044
BRA,Football Men's Football,0.02608695652173913
BRA,Judo Women's Lightweight,0.017391304347826087
BRA,Sailing Women's Two Person Dinghy,0.008695652173913044
BRA,Swimming Men's 100 metres Freestyle,0.008695652173913044
BRA,Swimming Men's 50 metres Freestyle,0.017391304347826087
BRA,Taekwondo Women's Heavyweight,0.008695652173913044
BUL,"Wrestling Men's Featherweight, Freestyle",0.020833333333333332
BUL,"Wrestling Men's Middleweight, Freestyle",0.020833333333333332
BUL,"Wrestling Men's Middleweight, Greco-Roman",0.020833333333333332
BUL,"Wrestling Women's Heavyweight, Freestyle",0.041666666666666664
CAN,Athletics Men's Shot Put,0.007352941176470588
CAN,Athletics Women's 100 metres Hurdles,0.007352941176470588
CAN,"Equestrianism Mixed Jumping, Individual",0.014705882352941176
CAN,"Equestrianism Mixed Jumping, Team",0.007352941176470588
CAN,Rowing Men's Coxed Eights,0.014705882352941176
CAN,Rowing Men's Coxless Pairs,0.007352941176470588
CAN,Rowing Men's Lightweight Coxless Fours,0.007352941176470588
CAN,Rowing Women's Lightweight Double Sculls,0.014705882352941176
CAN,"Swimming Men's 1,500 metres Freestyle",0.014705882352941176
CAN,Taekwondo Women's Welterweight,0.007352941176470588
CAN,"Wrestling Women's Flyweight, Freestyle",0.014705882352941176
CHN,Archery Men's Team,0.0017921146953405018
CHN,Archery Women's Individual,0.0017921146953405018
CHN,Athletics Women's Hammer Throw,0.0035842293906810036
CHN,Athletics Women's Marathon,0.0017921146953405018
CHN,Badminton Men's Doubles,0.005376344086021506
CHN,Beach Volleyball Women's Beach Volleyball,0.0035842293906810036
CHN,Boxing Men's Light-Heavyweight,0.0017921146953405018
CHN,Boxing Men's Super-Heavyweight,0.0017921146953405018
CHN,Boxing Men's Welterweight,0.0017921146953405018
CHN,Cycling Women's Sprint,0.0035842293906810036
CHN,"Fencing Men's Sabre, Individual",0.0017921146953405018
CHN,"Fencing Women's Sabre, Team",0.0017921146953405018
CHN,Gymnastics Men's Floor Exercise,0.0035842293906810036
CHN,Gymnastics Men's Horizontal Bar,0.0035842293906810036
CHN,Gymnastics Men's Rings,0.005376344086021506
CHN,Gymnastics Women's Horse Vault,0.0017921146953405018
CHN,Gymnastics Women's Team All-Around,0.0035842293906810036
CHN,Hockey Women's Hockey,0.0017921146953405018
CHN,Judo Women's Lightweight,0.0017921146953405018
CHN,Rhythmic Gymnastics Women's Group,0.0017921146953405018
CHN,Rowing Women's Coxless Pairs,0.0017921146953405018
CHN,Rowing Women's Quadruple Sculls,0.0017921146953405018
CHN,Sailing Women's One Person Dinghy,0.0035842293906810036
CHN,"Shooting Men's Free Pistol, 50 metres",0.0035842293906810036
CHN,Swimming Men's 400 metres Freestyle,0.005376344086021506
CHN,Swimming Women's 200 metres Butterfly,0.005376344086021506
CHN,Swimming Women's 200 metres Freestyle,0.0017921146953405018
CHN,Swimming Women's 4 x 100 metres Medley Relay,0.0017921146953405018
CHN,Synchronized Swimming Women's Team,0.005376344086021506
CHN,Table Tennis Men's Team,0.005376344086021506
CHN,Table Tennis Women's Team,0.005376344086021506
CHN,Taekwondo Men's Welterweight,0.0017921146953405018
CHN,Taekwondo Women's Flyweight,0.0035842293906810036
CHN,Trampolining Men's Individual,0.010752688172043012
CHN,Weightlifting Men's Light-Heavyweight,0.0035842293906810036
CHN,Weightlifting Women's Heavyweight,0.0017921146953405018
CHN,"Wrestling Men's Middleweight, Greco-Roman",0.0017921146953405018
CHN,"Wrestling Women's Lightweight, Freestyle",0.0017921146953405018
COL,Weightlifting Men's Featherweight,0.1
COL,"Wrestling Women's Lightweight, Freestyle",0.06666666666666667
CRO,Athletics Women's High Jump,0.046511627906976744
CRO,Gymnastics Men's Pommelled Horse,0.023255813953488372
CRO,"Shooting Women's Air Rifle, 10 metres",0.023255813953488372
CRO,Taekwondo Women's Featherweight,0.023255813953488372
CRO,Taekwondo Women's Welterweight,0.023255813953488372
CUB,Athletics Men's Decathlon,0.015503875968992248
CUB,Athletics Women's Discus Throw,0.015503875968992248
CUB,Cycling Women's Points Race,0.007751937984496124
CUB,Judo Men's Heavyweight,0.007751937984496124
CUB,Judo Women's Extra-Lightweight,0.007751937984496124
CUB,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.007751937984496124
CUB,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.023255813953488372
CZE,Athletics Women's Javelin Throw,0.05084745762711865
CZE,Rowing Men's Single Sculls,0.05084745762711865
CZE,Shooting Men's Trap,0.01694915254237288
CZE,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.03389830508474576
DEN,"Canoeing Men's Kayak Doubles, 1,000 metres",0.015384615384615385
DEN,"Cycling Men's Team Pursuit, 4,000 metres",0.03076923076923077
DEN,"Equestrianism Mixed Dressage, Team",0.015384615384615385
DEN,Rowing Men's Lightweight Double Sculls,0.03076923076923077
DEN,Sailing Mixed Skiff,0.015384615384615385
DEN,Swimming Women's 800 metres Freestyle,0.015384615384615385
DOM,Boxing Men's Light-Welterweight,0.07142857142857142
DOM,Taekwondo Men's Flyweight,0.14285714285714285
ECU,Athletics Men's 20 kilometres Walk,0.1111111111111111
EGY,Judo Men's Middleweight,0.05
ESP,Basketball Men's Basketball,0.025423728813559324
ESP,"Canoeing Men's Kayak Doubles, 500 metres",0.00847457627118644
ESP,Cycling Men's Madison,0.00847457627118644
ESP,"Cycling Men's Road Race, Individual",0.00847457627118644
ESP,Cycling Women's Points Race,0.00847457627118644
ESP,"Fencing Men's epee, Individual",0.00847457627118644
ESP,Gymnastics Men's Floor Exercise,0.00847457627118644
ESP,Hockey Men's Hockey,0.00847457627118644
ESP,Sailing Mixed Multihull,0.00847457627118644
ESP,Synchronized Swimming Women's Duet,0.01694915254237288
ESP,Synchronized Swimming Women's Team,0.01694915254237288
ESP,Tennis Men's Singles,0.00847457627118644
EST,Rowing Men's Double Sculls,0.07692307692307693
FIN,Athletics Men's Javelin Throw,0.125
FIN,Rowing Women's Lightweight Double Sculls,0.0625
FIN,"Shooting Men's Air Rifle, 10 metres",0.0625
FIN,Shooting Women's Trap,0.0625
FRA,Archery Women's Team,0.0034965034965034965
FRA,"Athletics Men's 1,500 metres",0.0034965034965034965
FRA,"Athletics Men's 3,000 metres Steeplechase",0.01048951048951049
FRA,Boxing Men's Featherweight,0.0034965034965034965
FRA,Boxing Men's Lightweight,0.006993006993006993
FRA,Boxing Men's Light-Welterweight,0.0034965034965034965
FRA,"Canoeing Women's Kayak Doubles, 500 metres",0.0034965034965034965
FRA,Cycling Women's BMX,0.006993006993006993
FRA,Gymnastics Men's Horse Vault,0.0034965034965034965
FRA,Gymnastics Men's Individual All-Around,0.0034965034965034965
FRA,Handball Men's Handball,0.01048951048951049
FRA,Rowing Men's Coxless Fours,0.0034965034965034965
