求和项:Bronze,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
1948,,,,,,1,,,1,,,,,,,1,,,,0,,,1,,,,,,,,,1,,0,0,,1,,0,,0,,,,,,,,,,,,,,1,,,1,0,,,,,0,,,,,,,,,,,0,1,9
1952,,,,,,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,0,,0,1,,0,,0,,,,,,,,,,,,,,,,1,,,0,0,,,,,0,,,,,,,,,,,0,0,3
1956,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,,1
1960,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,0,,,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,1
1964,,,,,,,,,0,,,,,,,0,,,,1,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,1,0,,,,,0,,,,,,,,,,,,0,3
1968,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,2,,,0,0,,,,,0,,,,,,,,,,,,0,3
1972,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,0,0,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,2,,,,,,,,,,,0,0,,,,0,0,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,,2
1980,,,,,,,,,0,,,,,,,0,,,,0,,,1,,,,,,,,,0,,,0,,,,,0,,,,,,,,,,,,,,,0,,,0,0,,,,,1,,,,,,,,,,,0,0,2
1984,,,,,,,,,0,,,,,,,,,,,1,,,0,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,,,2,,,0,0,,,,,0,,,,,,,,,,,0,,3
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,,0,,0,,,1,0,,,,,0,,,,0,,,,,,,0,,1
1992,,,,,0,,,,0,1,,,,,,1,,,,0,,,1,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,1,0,,,,,0,,,,0,,,,,,,0,,4
1996,,,,,,,,,0,0,,,,,,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,1,,,0,0,,,,,0,,,,0,,,,,,,,,1
2000,,,,,0,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,0,0,0,,,0,,,,,,1
2004,,,,,0,,,,1,1,,,,,,,,,,0,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,,,2,0,,,,,0,,1,0,,,0,0,,,,,0,5
2008,,,,,0,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,1,,,0,0,,,,,1,,0,,0,,0,0,,,,,0,3
2012,,,,,0,,,,0,1,,,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,1,,,1,0,,,,,0,,0,,0,,0,0,,,,,0,3
2016,,,,,,,,,0,1,,,,,,,,,,0,,,2,,,,,,,,,,,0,,,0,0,,0,,,,,,,,,,,,,,,1,,,2,0,,,,,1,,0,,0,,,0,,,,,0,7
2020,,,,,0,,,,0,0,,,,,,,,,2,,,,,,0,0,0,,,,0,,0,,,,,0,,0,,,,0,,,,,,,,,,,1,,,0,0,0,,,,1,,0,,,,,,,,,,0,4
2024,,,,,0,,,,0,0,,,,,,0,,,1,,,,,,0,0,0,,0,,1,,0,,,,,0,,1,,,,0,,,,,,,,,,,0,,,0,0,0,,,,0,,0,1,0,,,0,,,,,1,5
DJI,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,1
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1988,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
DMA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
DOM,,,,,0,,0,,0,,0,1,,,,3,,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,0,1,0,,,,,0,,1,0,6
1964,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0
1976,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1980,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1984,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,0,1
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0
1992,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,0,0,0
2000,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,0,,0,0,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,,0,0,,,,,,,,0,,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,0,0,,,,,,0,,0,,0
2016,,,,,0,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,1,0,,,,,,,0,,1
2020,,,,,,,,,0,,,1,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,0,,1,,2
2024,,,,,,,0,,0,,,,,,,2,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,0,,0,0,2
ECU,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,0,,0,,,,,0,0,0,,,,0,0,,,,,0,,,0,,0,,,,,,0,,,0,0,,,,0,0,,0,0,0,,,0,,,,2,0,2
1924,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0
1972,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0
1980,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,0,,,,,,,,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,0,,0
2012,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,0,,,,0,0,0
2016,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,0,,,,0,0,0
2020,,,,,0,,,,0,,,,,,,0,,,,,,,,,0,,0,,,,,,0,,,,,0,,,,,,0,,,0,,0,,,,,,,,,,0,,,,0,0,,0,,,,,0,,,,0,0,0
2024,,,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,,,,,,0,,,,,,,,,,,0,,,0,,0,,,,,,,,,,0,,,,,0,,0,,,,,0,,,,2,0,2
EGY,,,,,0,0,0,0,0,0,,,0,,0,2,,,0,0,,,0,,,,,,,,0,1,0,0,1,,0,,0,0,0,,,1,1,,,,0,,,,0,,0,,,0,0,,,,,0,0,0,4,0,0,,0,,0,0,4,3,17
1906,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1920,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1924,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0
1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
1936,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,2,0,2
1948,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,0,1,1
1952,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,0,0,1,1
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,0,0,0,0
1968,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,0,0
1972,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0
1976,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0
1984,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,0,0,,,,,,,,0,,0,0,0
1988,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,0,,,,,,,,,0,0,0
1992,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,0,,,0,0,,,0,,,,,0,,,,,,,,,,0,,,,,0,,0,,,,,,,,,0,0,0
1996,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,0,0,0
2000,,,,,0,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,0,,,,,0,,,,0,,0,,,,0,,,,,0,0,0,0,,,,,,0,,0,0,0
2004,,,,,0,,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,0,,,,,0,,,,,,0,,,,0,,,,,0,0,,1,,,,,,,0,0,0,3
2008,,,,,0,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,1,,,,,0,,,,,,0,,,,0,,,,,0,0,0,0,,,,,,0,,0,0,1
2012,,,,,0,,,,0,0,,,,,,0,,,,0,,,,,,,,,,,,,,0,0,,0,,0,,,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,0,0,,,,,,,,0,0,0
2016,,,,,0,,,,0,,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,0,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,0,0,1,,,,,,0,,2,0,3
2020,,,,,0,,0,0,0,0,,,,,,0,,,0,,,,,,,,,,,,0,0,0,,0,,0,,,0,,,,0,1,,,,0,,,,0,,0,,,0,0,,,,,0,,0,2,0,0,,0,,,,,1,4
2024,,,,,0,,0,0,0,,,,,,0,0,,,0,,,,,,,,,,,,0,0,,,1,,0,,,0,,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,,0,0,0,0,,,,0,,0,0,1
EOR,,,,,,,,,0,0,,,,,,1,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,1
2020,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,0
2024,,,,,,,,,0,0,,,,,,1,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,1
ERI,,,,,,,,,1,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2004,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
ESA,,,,,0,0,,,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,0,0,,,,0,,,,,,,0,0,0
1932,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,0
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2000,,,,,0,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2004,,,,,0,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2012,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
2024,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,,,,,,,0
ESP,0,,,,0,0,0,1,8,0,0,,1,0,0,3,,1,2,4,,,5,,,1,0,,,,0,0,0,1,1,,0,0,1,6,1,,,3,0,,0,0,0,,0,,0,,0,,0,3,1,0,,0,0,4,1,0,1,5,0,,0,,0,0,1,1,56
1900,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
1920,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,,,,0,,,,,,0,,,0
1924,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,0,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,0,,,,0,,,,,,0,,0,0
1928,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,0
1932,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,1
1948,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,,0
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,,0
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,1,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,0,0
1968,,,,,,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,,0
1972,,,,,0,,,,0,,,,0,,,1,,,,0,,,0,,,,,,,,,0,,0,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,0,0,,1
1976,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,0,,0,,0,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,0
1980,,,,,0,,,,0,,,,0,,,,,,,1,,,,,,,,,,,,0,,,0,,0,,0,0,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,,,,,,,,,,0,,0,2
1984,,,,,0,,,,1,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,0,0,0,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,0,0,0,2
1988,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,0,0,,,0,,,,,0,,,,0,,0,,,0,1,,,,,1,0,,,0,,,,,,0,0,0,2
1992,,,,,0,,,,1,0,0,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,0,0,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,0,,1,,,,,0,0,0,0,2
1996,,,,,0,,,,1,,,,,,0,1,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,1,0,,,2,,,,,,,,,0,,0,,,0,0,,,,,0,,,,1,,,,,,0,0,,6
2000,,,,,0,,,,1,,,,0,,0,0,,,,0,,,1,,,,,,,,,0,,0,0,,0,,0,1,0,,,0,,,,,,,,,0,,0,,,0,0,,,,,1,0,,0,1,,,0,,0,0,0,,5
2004,,,,,0,,,,2,0,,,0,,0,,,,,0,,,2,,,,,,,,,0,,1,0,,,,1,0,0,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,0,0,0,0,,,0,,,0,0,0,6
2008,,,,,0,,,,0,0,,,0,,0,0,,,,0,,,1,,,,,,,,,0,,0,1,,,,0,1,0,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,0,0,0,,,0,,,0,0,0,3
