求和项:Silver,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
2012,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
2024,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,,,,,,,0
ESP,1,,,,0,0,1,0,6,0,0,,4,0,1,3,,1,2,7,,,5,,,0,0,,,,0,0,0,2,0,,3,0,1,0,3,,,1,1,,0,0,0,,1,,2,,1,,0,5,2,0,,0,0,2,3,0,5,8,0,,1,,0,3,0,0,75
1900,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0
1920,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,0,,,,,0,,,,0,,,,,,0,,,2
1924,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,0,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,0,,,,0,,,,,,0,,0,0
1928,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,0
1932,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0
1948,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,,1
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,,,0,1,,,,,0,,,,,,,,,,0,,,1
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,0,0
1968,,,,,,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,,0
1972,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,0,0,,0
1976,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,,,0,,0,,0,,,0,,,,,,,,,,,,,,1,0,,,,,0,,,,,,,,,,,0,,2
1980,,,,,0,,,,1,,,,0,,,,,,,1,,,,,,,,,,,,0,,,0,,0,,0,0,1,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,0,3
1984,,,,,0,,,,0,,,,1,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,0,0,,,0,,,,,0,,,,0,,1,,,0,0,,,,,0,0,,,,,,,,,0,0,0,2
1988,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,0,0,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,0,,,1,,,,,,0,0,0,1
1992,,,,,0,,,,1,0,0,,0,,,1,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,0,0,,,0,,,,,0,,,,1,,0,,,1,0,,,,,0,0,0,,2,,,,,0,1,0,0,7
1996,,,,,0,,,,1,,,,,,0,0,,,,0,,,1,,,,,,,,,0,,0,0,,0,,0,0,1,,,1,,,,,,,,,0,,0,,,0,0,,,,,0,,,,2,,,,,,0,0,,6
2000,,,,,0,,,,0,,,,0,,0,1,,,,0,,,0,,,,,,,,,0,,0,0,,1,,0,0,0,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,0,,1,0,,,0,,0,0,0,,3
2004,,,,,0,,,,1,0,,,0,,1,,,,,1,,,3,,,,,,,,,0,,1,0,,,,0,0,0,,,0,,,,,,,,,0,,0,,,2,1,,,,,0,0,0,0,1,,,0,,,0,0,0,11
2008,,,,,0,,,,0,0,,,1,,0,0,,,,2,,,1,,,,,,,,,0,,0,0,,,,1,0,1,,,0,,,,,0,,,,0,,0,,,1,0,,,,,0,2,0,0,1,,,0,,,0,0,0,10
2012,,,,,0,,,,0,0,,,1,,0,0,,,,2,,,0,,,,,,,,,0,,0,,,0,,0,0,0,,,0,,,,,,,,,0,,,,,0,0,,,,,2,1,0,2,0,,,1,,,1,0,0,10
2016,,,,,0,,,,1,0,,,1,,0,0,,,,0,,,0,,,,,,,,,,,0,,,,0,0,0,0,,,0,,,,,,,,,1,,0,,0,0,0,,,,,0,0,0,1,0,,,0,,,0,0,0,4
2020,,,,,0,,1,0,0,0,,,0,,0,0,,1,2,,,,,,,0,0,,,,0,0,0,,0,,1,0,,0,0,,,0,1,,0,,0,,,,,,0,,,0,0,0,,0,,0,,0,1,0,,,0,,,1,0,,8
2024,1,,,,0,,0,0,1,0,,,0,,0,1,,0,0,,,,,,,0,0,,,,0,0,0,,0,,0,0,,0,0,,,0,,,0,0,0,,,,0,,0,,,0,0,0,,0,0,0,,0,0,1,0,,0,,,0,,,4
EST,,,,,0,,,,1,0,,,0,,0,1,,,,0,,,0,,,0,0,,,,,,0,,0,,0,,,,,,,0,,,,,0,,,,0,,2,,,0,0,,,,,0,,0,,0,,,0,,,,3,2,9
1920,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
1924,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
1928,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,1
1932,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1936,,,,,,,,,0,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,0,1,2
1992,,,,,0,,,,0,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,0,,,,,,,,,,0,0
1996,,,,,0,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
2000,,,,,,,,,0,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
2004,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,0,0,,,,,0,,,,0,,,0,,,,,0,1
2008,,,,,,,,,0,0,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,1,,,0,0,,,,,0,,,,0,,,0,,,,,,1
2012,,,,,0,,,,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,1,1
2016,,,,,0,,,,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,0,,,,0,0,0
2020,,,,,0,,,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,0,,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,0,,,0,,,,,0,0
2024,,,,,0,,,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,0,,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
ETH,,,,,,,,,13,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,13
1956,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1980,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2000,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2004,,,,,,,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2008,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2012,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1
2016,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2
2020,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,1
2024,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3
EUN,,,,,0,,,,11,0,,,0,,,1,,,,1,,,0,,,,,,,,,2,,0,2,,,,5,0,0,,,0,,,,,1,,,,0,,0,,,0,2,,,,,3,0,0,,0,,,,,1,0,4,5,38
1992,,,,,0,,,,11,0,,,0,,,1,,,,1,,,0,,,,,,,,,2,,0,2,,,,5,0,0,,,0,,,,,1,,,,0,,0,,,0,2,,,,,3,0,0,,0,,,,,1,0,4,5,38
FIJ,,,,,0,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,1,0,0,,,,,0,,0,0,,,,,,,,0,,1
1956,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1972,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1976,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,0
2004,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2012,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
2016,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0,,0,,,,,0,,0,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,0,,0,,,,,,,,,,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,0,,,,,,0,,0,0,,,,,,,,,,1
FIN,,,,,1,1,,,35,0,,,0,,,1,,,,2,,,0,,,0,0,,,,,0,0,0,0,0,0,0,5,,0,,,0,,,,,1,,,,0,,1,,,2,7,0,,,,1,0,0,0,0,,,,,,,0,29,86
1906,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1908,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,1,1
1912,,,,,,,,,4,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,1,,,,,,,,,,,,,,,,0,,,1,0,,,,,0,,,,,,,,,,,,2,8
1920,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,0,5,10
1924,,,,,,0,,,5,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,,0,,,,,,,,,,0,,,,,,,,,0,1,,,,,0,,,,0,,,,,,,,7,13
1928,,,,,,,,,5,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,3,8
1932,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,3,8
1936,,,,,,0,,,5,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,0,,0,,,,,,,,,,0,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,1,6
1948,,,,,,1,,,2,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,2,,,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,1,8
1952,,,,,,,,,0,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,1,3
1956,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,1,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1960,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,1
1964,,,,,,,,,0,,,,0,,,0,,,,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,,,,,1,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1972,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1976,,,,,0,,,,2,,,,,,,0,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1980,,,,,0,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1984,,,,,0,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,1,2
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,1,1
1992,,,,,1,,,,1,0,,,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,0,0,2
1996,,,,,0,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,0,,0,,,0,0,,,,,1,,,,,,,,,,,0,1,2
2000,,,,,0,,,,0,0,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,0,1,,,,,0,,,0,,,,,,,,0,0,1
2004,,,,,0,,,,0,0,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,1,,,,,0,,,0,0,,,,,,,,1,2
2008,,,,,0,,,,0,0,,,,,,,,,,0,,,,,,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,,,1,,,0,0,,,,,0,,,,0,,,,,,,0,0,1
2012,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,1,0,,,,,0,,,0,0,,,,,,,0,0,1
2016,,,,,0,,,,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,0,0,,,,,0,,,,,,,,,0,,,,,0,0,,,,,0,,0,0,,,,,,,,0,0,0
2020,,,,,0,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,0,0
2024,,,,,0,,,,0,0,,,,,,0,,,,,,,,,,0,0,,,,,,0,,,,,0,,,,,,0,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,0,0
FRA,1,,,,12,4,0,0,29,0,,,6,,0,11,1,2,0,9,1,2,28,0,1,1,1,,0,,0,1,1,15,48,0,3,0,9,3,0,0,,15,0,,0,,2,0,1,,0,,17,2,1,12,16,0,,0,0,17,0,1,3,9,0,0,0,1,0,0,3,4,293
1896,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,4
1900,,,,,5,,,,4,,,,,,,,,,,,1,2,1,,,,,,,,,,,2,5,,1,0,1,,,,,,,,,,,,1,,,,3,0,,6,2,,,,,2,,,,3,,,,1,,0,,,40
1904,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1906,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,0,,,,,,,,,,,,,,,,2,,,,3,,,,,0,,,,1,,,,,,,0,0,10
1908,,,,,1,,,,1,,,,,,,0,,,,,,,2,,,,,,,,,,,,1,,0,,0,,0,,,,,,,,,0,,,,,,,,0,0,,,,,0,,,,0,,,,,,,,,5
1912,,,,,,1,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,1,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,0,,,,,,0,,0,5
1920,,,,,4,1,,,2,,,,,,,1,,,,,,,0,,,,,,,,,0,,2,4,0,0,,1,,0,0,,,,,,,0,,,,,,1,1,,1,2,,,,,0,,,,0,,,,,,0,0,0,20
1924,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,3,,0,,3,,,,,,,,,,0,,0,,,,3,1,,0,1,,,,,0,,,,3,,,,,,0,0,0,14
1928,,,,,,2,,,1,,,,,,,1,,,,,,,0,,,,,,,,,0,,2,3,,0,,0,,0,,,,,,,,0,,,,,,1,,,0,,,,,,0,,,,,,,,,,0,1,1,12
1932,,,,,,0,,,0,,,,,,,0,,,,,,,2,,,,,,,,,0,,1,1,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,1,,,,,,,,,,,0,0,5
1936,,,,,,,,,0,,,,0,,,0,,,,1,,,2,,,,,,,,,0,,1,2,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,6
1948,,,,,,0,,,3,,,,1,,,0,,,,0,,,0,,,,,,,,,0,,1,1,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,6
1952,,,,,,,,,2,,,,0,,,0,,,,0,,,0,,,,,,,,,1,,1,0,,0,,0,,0,,,,,,,,0,,,,,,1,,,0,0,,,,,1,,,,,,,,,,,0,0,6
1956,,,,,,,,,0,,,,0,,,0,,,,1,,,2,,,,,,,,,0,,0,1,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,4
1960,,,,,,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,0,0,0,2
1964,,,,,,,,,1,,,,,,,1,,,,1,,,0,,,,,,,,,,,1,2,,,,0,,,,,0,,,,,,,,,,,1,,,0,0,,,,,1,,,,,,,,,,,0,0,8
1968,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,1,0,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,2,3
1972,,,,,0,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,1,,,,0,,0,,,0,,,,,0,,,,,,0,,,1,1,,,,,0,,,,,,,,,,,0,0,4
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,1,,,,,,,,,0,,0,1,,0,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,1,0,3
1980,,,,,,,,,0,,,,,,,0,,,,1,,,2,,,,,,,,,0,,,1,,,,0,,,,,1,,,,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,,0,0,5
1984,,,,,0,,,,1,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,2,,0,,0,,,,,1,,,,,0,,,,0,,0,,,0,1,,,,,1,0,,,,,,,,,,0,0,7
1988,,,,,0,,,,0,,,,,,,1,,,,0,,,0,,,,,,,,,0,,1,1,,,,0,,,,,0,,,,,0,,,,0,,0,,,0,1,,,,,0,0,0,,0,,,,,0,0,0,0,4
1992,,,,,0,,,,0,0,,,,,,0,,,,1,,,1,,,,,,,,,0,,0,0,,,,0,0,,,,1,,,,,0,,,,0,,0,,,0,1,,,,,0,0,1,,0,,,,,0,0,0,0,5
1996,,,,,0,,,,0,0,,,,,0,0,,,,0,,,3,,,,,,,,,0,,0,2,,0,,0,0,,,,0,,,,,0,,,,0,,1,,,0,0,,,,,0,0,0,,0,,,,,,,0,1,7
2000,,,,,0,,,,0,0,,,1,,0,0,,,,1,,,2,,,,,,,,,0,,0,4,,,,2,0,,,,2,,,,,0,,,,0,,0,,,0,1,,,,,1,0,0,0,0,,0,0,,,,0,0,14
2004,,,,,0,,,,0,0,,,,,0,1,,,,0,,,1,,,,,,,,,0,,0,1,,,,0,0,,,,1,,,,,0,,,,,,1,,,0,0,,,,,2,0,0,1,1,,0,0,,0,,0,0,9
2008,,,,,0,,,,1,0,,,,,,2,,,,1,,,3,,,,,,,,,0,,0,2,,,,1,0,,,,2,,,,,0,,,,,,0,,,1,0,,,,,2,0,0,0,0,,0,0,,,,1,0,16
2012,,,,,0,,,,1,0,,,1,,,0,,,,0,,,3,,,,,,,,,0,,0,0,,0,,0,0,,,,0,,,,,0,,,,0,,1,,,0,1,,,,,2,0,0,1,1,,0,0,,,,0,0,11
2016,,,,,1,,,,3,0,,,0,,,2,,,,1,,,0,,,,,,,,,0,,1,1,,0,0,0,2,,,,2,,,,,1,,,,0,,0,,0,0,1,,,,,2,0,0,1,0,,0,0,,0,0,0,0,18
2020,0,,,,0,,0,0,1,0,,,1,,,0,,0,0,,,,,0,0,0,0,,,,0,0,0,,2,,0,0,,0,,,,3,0,,0,,0,,,,,,1,,1,2,0,0,,0,0,1,,0,0,0,0,,0,,0,,0,0,12
